id,old_filename,result,confidence
full_1200_527,SDB2024.JPG,2024,0.93
full_1200_528,SDB2025.JPG,2025,0.93
full_1200_529,SDB2026.JPG,2026,0.92
full_1200_530,SDB2027_1.JPG,2027,0.93
full_1200_531,SDB2027_2.JPG,2027,0.94
full_1200_532,SDB2028.JPG,2028,0.93
full_1200_533,SDB2028a.JPG,2028,0.93
full_1200_534,SDB2029.JPG,2029,0.92
full_1200_535,SDB2030.JPG,2030,0.94
full_1200_536,SDB2031.JPG,2031,0.95
full_1200_537,SDB2032.JPG,2032,0.91
full_1200_538,SDB2033.JPG,2033,0.92
full_1200_539,SDB2034.JPG,2034,0.94
full_1200_540,SDB2035.JPG,2035,0.95
full_1200_541,SDB2036.JPG,2036,0.93
full_1200_542,SDB2037.JPG,2037,0.93
full_1200_543,SDB2037_1.JPG,2037,0.95
full_1200_544,SDB2038.JPG,2038,0.93
full_1200_545,SDB2039.JPG,2039,0.94
full_1200_546,SDB2040.JPG,2040,0.93
full_1200_547,SDB2041.JPG,2041,0.89
full_1200_548,SDB2042.JPG,2042,0.93
full_1200_549,SDB226.JPG,0226,0.92
full_1200_550,SDB272.JPG,0770,0.79
full_1200_551,SDB274.JPG,0274,0.93
full_1200_552,SDB274_1.JPG,0274,0.94
full_1200_553,SDB274_2.JPG,0274,0.93
full_1200_554,SDB275.JPG,0275,0.92
full_1200_555,SDB276.JPG,0276,0.93
full_1200_556,SDB277.JPG,0277,0.89
full_1200_557,SDB278.JPG,0278,0.91
full_1200_558,SDB279.JPG,0279,0.94
full_1200_559,SDB280.JPG,0280,0.94
full_1200_560,SDB281.JPG,0281,0.94
full_1200_561,SDB282.JPG,0282,0.93
full_1200_562,SDB283.JPG,0283,0.93
full_1200_563,SDB284.JPG,0284,0.95
full_1200_564,SDB284_1.JPG,0284,0.94
full_1200_565,SDB284_2.JPG,0284,0.93
full_1200_566,SDB285.JPG,0285,0.92
full_1200_567,SDB286.JPG,0286,0.94
full_1200_568,SDB286_1.JPG,0286,0.95
full_1200_569,SDB289.JPG,0289,0.93
full_1200_570,SDB295.JPG,0295,0.92
full_1200_571,TUL001.JPG,0001,0.89
full_1200_572,TUL001_1.JPG,0001,0.87
full_1200_573,TUL002.JPG,0002,0.93
full_1200_574,TUL002_1.JPG,0002,0.94
full_1200_575,TUL003.JPG,0003,0.96
full_1200_576,TUL003_1.JPG,0003,0.95
full_1200_577,TUL004.JPG,0004,0.97
full_1200_578,TUL004_1.JPG,0004,0.96
full_1200_579,TUL004_2.JPG,0005,0.93
full_1200_580,TUL005.JPG,0005,0.91
full_1200_581,TUL005_1.JPG,0005,0.89
full_1200_582,TUL006.JPG,0006,0.92
full_1200_583,TUL006_1.JPG,0006,0.87
full_1200_584,TUL006_2.JPG,!TUL006_2.JPG,0.5
full_1200_585,TUL007.JPG,0007,0.93
full_1200_586,TUL007_2.JPG,0007,0.93
full_1200_587,TUL008.JPG,0008,0.95
full_1200_588,TUL008_1.JPG,0008,0.95
full_1200_589,TUL008_2.JPG,0008,0.81
full_1200_590,TUL008_3.JPG,0008,0.86
full_1200_591,TUL009.JPG,0009,0.91
full_1200_592,TUL009_1.JPG,0009,0.91
full_1200_593,TUL009_2.JPG,0912,0.86
full_1200_594,TUL010.JPG,0010,0.87
full_1200_595,TUL011.JPG,0011,0.95
full_1200_596,TUL011_1.JPG,0011,0.91
full_1200_597,TUL012.JPG,0012,0.94
full_1200_598,TUL012_1.JPG,0012,0.94
full_1200_599,TUL012_2.JPG,0012,0.93
full_1200_600,TUL012_3.JPG,0012,0.94
full_1200_601,TUL012_4.JPG,0012,0.94
full_1200_602,TUL012_5.JPG,0012,0.93
full_1200_603,TUL013.JPG,0013,0.94
full_1200_604,TUL013_1.JPG,0013,0.94
full_1200_605,TUL014.JPG,0014,0.95
full_1200_606,TUL014_1.JPG,0014,0.95
full_1200_607,TUL014_2.JPG,0014,0.93
full_1200_608,TUL014_3.JPG,!TUL014_3.JPG,0.0
full_1200_609,TUL014_5.JPG,0014,0.92
full_1200_610,TUL015.JPG,0075,0.85
full_1200_611,TUL015_1.JPG,0015,0.93
full_1200_612,TUL015_2.JPG,0015,0.9
full_1200_613,TUL015_3.JPG,0015,0.91
full_1200_614,TUL016.JPG,0006,0.33
full_1200_615,TUL016_1.JPG,!TUL016_1.JPG,0.0
full_1200_616,TUL016_2.JPG,!TUL016_2.JPG,0.0
full_1200_617,TUL016_3.JPG,!TUL016_3.JPG,0.0
full_1200_618,TUL016_4.JPG,!TUL016_4.JPG,0.0
full_1200_619,TUL016_5.JPG,0016,0.86
full_1200_620,TUL017.JPG,0017,0.94
full_1200_621,TUL017_1.JPG,0017,0.94
full_1200_622,TUL017_2.JPG,0017,0.91
full_1200_623,TUL017_3.JPG,0017,0.93
full_1200_624,TUL018.JPG,0018,0.94
full_1200_625,TUL018_1.JPG,0018,0.97
full_1200_626,TUL019.JPG,0019,0.93
full_1200_627,TUL019_1.JPG,0019,0.93
full_1200_628,TUL019_2.JPG,0019,0.92
full_1200_629,TUL020.JPG,0020,0.92
full_1200_630,TUL020_1.JPG,0020,0.9
full_1200_631,TUL021.JPG,0021,0.94
full_1200_632,TUL021_1.JPG,0021,0.92
full_1200_633,TUL021_2.JPG,!TUL021_2.JPG,0.0
full_1200_634,TUL021_3.JPG,!TUL021_3.JPG,0.0
full_1200_635,TUL021_4.JPG,!TUL021_4.JPG,0.0
full_1200_636,TUL021_5.JPG,!TUL021_5.JPG,0.0
full_1200_637,TUL021_6.JPG,!TUL021_6.JPG,0.0
full_1200_638,TUL022.JPG,0022,0.92
full_1200_639,TUL022_1.JPG,0022,0.94
full_1200_640,TUL022_2.JPG,0022,0.89
full_1200_641,TUL023.JPG,1223,0.86
full_1200_642,TUL023_1.JPG,0023,0.96
full_1200_643,TUL023_2.JPG,0023,0.94
full_1200_644,TUL023_3.JPG,0023,0.94
full_1200_645,TUL023_4.JPG,0023,0.93
full_1200_646,TUL023_5.JPG,0023,0.94
full_1200_647,TUL023_6.JPG,0023,0.93
full_1200_648,TUL024.JPG,0024,0.95
full_1200_649,TUL024_1.JPG,0024,0.94
full_1200_650,TUL024_2.JPG,0024,0.96
full_1200_651,TUL024_3.JPG,0024,0.92
full_1200_652,TUL025.JPG,0025,0.9
full_1200_653,TUL025_1.JPG,0025,0.92
full_1200_654,TUL025_2.JPG,0025,0.9
full_1200_655,TUL025_3.JPG,0025,0.9
full_1200_656,TUL025_4.JPG,0025,0.9
full_1200_657,TUL025_5.JPG,0025,0.93
full_1200_658,TUL026.JPG,0026,0.91
full_1200_659,TUL026_1.JPG,0026,0.8
full_1200_660,TUL026_2.JPG,0026,0.59
full_1200_661,TUL027.JPG,0027,0.88
full_1200_662,TUL027_1.JPG,0027,0.93
full_1200_663,TUL028.JPG,0028,0.95
full_1200_664,TUL028_1.JPG,0028,0.95
full_1200_665,TUL028_2.JPG,0028,0.95
full_1200_666,TUL028_3.JPG,0028,0.94
full_1200_667,TUL029.JPG,0029,0.93
full_1200_668,TUL030.JPG,0030,0.95
full_1200_669,TUL030_1.JPG,0030,0.95
full_1200_670,TUL030_2.JPG,0030,0.95
full_1200_671,TUL030_3.JPG,0030,0.94
full_1200_672,TUL031.JPG,0031,0.94
full_1200_673,TUL031_1.JPG,0031,0.95
full_1200_674,TUL031_2.JPG,0031,0.93
full_1200_675,TUL031_3.JPG,!TUL031_3.JPG,0.0
full_1200_676,TUL032.JPG,0032,0.96
full_1200_677,TUL032_1.JPG,0032,0.95
full_1200_678,TUL032_3.JPG,0032,0.94
full_1200_679,TUL032_4.JPG,0032,0.94
full_1200_680,TUL033.JPG,0033,0.95
full_1200_681,TUL033_1.JPG,0033,0.95
full_1200_682,TUL034.JPG,0034,0.96
full_1200_683,TUL034_1.JPG,0034,0.96
full_1200_684,TUL034_2.JPG,0034,0.96
full_1200_685,TUL034_3.JPG,0034,0.93
full_1200_686,TUL034_4.JPG,0034,0.96
full_1200_687,TUL035.JPG,0035,0.93
full_1200_688,TUL035_1.JPG,0035,0.95
full_1200_689,TUL035_2.JPG,0035,0.93
full_1200_690,TUL035_3.JPG,0035,0.94
full_1200_691,TUL035_4.JPG,0035,0.94
full_1200_692,TUL036.JPG,0036,0.93
full_1200_693,TUL036_1.JPG,0036,0.92
full_1200_694,TUL036_2.JPG,0036,0.9
full_1200_695,TUL038.JPG,0038,0.93
full_1200_696,TUL038_1.JPG,0038,0.94
full_1200_697,TUL039.JPG,0039,0.94
full_1200_698,TUL039_1.JPG,0039,0.94
full_1200_699,TUL039_2.JPG,0039,0.91
full_1200_700,TUL039_3.JPG,0039,0.9
full_1200_701,TUL039_4.JPG,0039,0.89
full_1200_702,TUL040.JPG,0040,0.94
full_1200_703,TUL040_1.JPG,0040,0.94
full_1200_704,TUL040_2.JPG,0040,0.72
full_1200_705,TUL040_3.JPG,0040,0.93
full_1200_706,TUL040_4.JPG,0040,0.95
full_1200_707,TUL040_5.JPG,0040,0.92
full_1200_708,TUL040_6.JPG,0040,0.93
full_1200_709,TUL040_7.JPG,0040,0.95
full_1200_710,TUL041.JPG,0041,0.95
full_1200_711,TUL041_1.JPG,0041,0.96
full_1200_712,TUL041_2.JPG,0041,0.95
full_1200_713,TUL042.JPG,0042,0.94
full_1200_714,TUL042_1.JPG,0042,0.95
full_1200_715,TUL042_3.JPG,0042,0.94
full_1200_716,TUL042_4.JPG,0042,0.93
full_1200_717,TUL042_5.JPG,0042,0.94
full_1200_718,TUL043.JPG,0043,0.95
full_1200_719,TUL043_1.JPG,0043,0.96
full_1200_720,TUL043_2.JPG,0043,0.94
full_1200_721,TUL043_3.JPG,0043,0.94
full_1200_722,TUL044.JPG,0044,0.95
full_1200_723,TUL044_1.JPG,0044,0.93
full_1200_724,TUL044_2.JPG,!TUL044_2.JPG,0.0
full_1200_725,TUL044_3.JPG,!TUL044_3.JPG,0.0
full_1200_726,TUL044_4.JPG,4412,0.89
full_1200_727,TUL044_5.JPG,0044,0.96
full_1200_728,TUL045.JPG,0045,0.94
full_1200_729,TUL045_1.JPG,0045,0.94
full_1200_730,TUL045_2.JPG,0045,0.91
full_1200_731,TUL045_3.JPG,0045,0.93
full_1200_732,TUL045_4.JPG,0045,0.93
full_1200_733,TUL045_5.JPG,0045,0.89
full_1200_734,TUL046.JPG,0046,0.96
full_1200_735,TUL046_1.JPG,0046,0.95
full_1200_736,TUL046_2.JPG,0046,0.97
full_1200_737,TUL046_3.JPG,0046,0.94
full_1200_738,TUL047.JPG,0047,0.89
full_1200_739,TUL047_1.JPG,0047,0.93
full_1200_740,TUL048.JPG,0048,0.92
full_1200_741,TUL048_1.JPG,0048,0.95
full_1200_742,TUL049.JPG,0049,0.91
full_1200_743,TUL049_1.JPG,0049,0.94
full_1200_744,TUL050.JPG,0050,0.92
full_1200_745,TUL050_1.JPG,0050,0.94
full_1200_746,TUL051.JPG,0051,0.93
full_1200_747,TUL051_1.JPG,0051,0.94
full_1200_748,TUL051_2.JPG,0051,0.91
full_1200_749,TUL052.JPG,0052,0.94
full_1200_750,TUL052_1.JPG,0052,0.92
full_1200_751,TUL052_2.JPG,0052,0.9
full_1200_752,TUL052_3.JPG,0052,0.92
full_1200_753,TUL053.JPG,0053,0.95
full_1200_754,TUL053_1.JPG,0053,0.94
full_1200_755,TUL053_2.JPG,0053,0.95
full_1200_756,TUL054.JPG,0054,0.92
full_1200_757,TUL054_1.JPG,0054,0.92
full_1200_758,TUL054_2.JPG,0054,0.94
full_1200_759,TUL055.JPG,0055,0.9
full_1200_760,TUL055_1.JPG,0055,0.9
full_1200_761,TUL055_10.JPG,!TUL055_10.JPG,0.0
full_1200_762,TUL055_3.JPG,!TUL055_3.JPG,0.0
full_1200_763,TUL055_6.JPG,!TUL055_6.JPG,0.0
full_1200_764,TUL055_9.JPG,!TUL055_9.JPG,0.0
full_1200_765,TUL056.JPG,0056,0.93
full_1200_766,TUL056_1.JPG,0056,0.93
full_1200_767,TUL056_2.JPG,0056,0.91
full_1200_768,TUL056_3.JPG,0056,0.9
full_1200_769,TUL056_4.JPG,0056,0.93
full_1200_770,TUL057.JPG,0057,0.95
full_1200_771,TUL057_1.JPG,0057,0.92
full_1200_772,TUL057_2.JPG,0057,0.92
full_1200_773,TUL057_3.JPG,0057,0.92
full_1200_774,TUL058.JPG,0058,0.93
full_1200_775,TUL058_1.JPG,0058,0.92
full_1200_776,TUL058_2.JPG,0058,0.93
full_1200_777,TUL058_3.JPG,0058,0.93
full_1200_778,TUL058_4.JPG,0058,0.93
full_1200_779,TUL058_5.JPG,0005,0.55
full_1200_780,TUL058_6.JPG,0058,0.94
full_1200_781,TUL058_7.JPG,0058,0.92
full_1200_782,TUL058_8.JPG,0058,0.92
full_1200_783,TUL058_9.JPG,0058,0.94
full_1200_784,TUL059.JPG,0059,0.93
full_1200_785,TUL059_1.JPG,0059,0.92
full_1200_786,TUL059_2.JPG,0059,0.91
full_1200_787,TUL059_3.JPG,0059,0.9
full_1200_788,TUL060.JPG,0060,0.92
full_1200_789,TUL060_1.JPG,0060,0.91
full_1200_790,TUL060_2.JPG,0060,0.94
full_1200_791,TUL061.JPG,0061,0.87
full_1200_792,TUL061_1.JPG,0061,0.87
full_1200_793,TUL062.JPG,0062,0.94
full_1200_794,TUL063.JPG,0063,0.93
full_1200_795,TUL063_1.JPG,0063,0.93
full_1200_796,TUL064.JPG,0064,0.94
full_1200_797,TUL065.JPG,0065,0.9
full_1200_798,TUL065_1.JPG,0065,0.88
full_1200_799,TUL065_2.JPG,0065,0.94
full_1200_800,TUL065_3.JPG,0065,0.93
full_1200_801,TUL066.JPG,0066,0.92
full_1200_802,TUL066_1.JPG,0066,0.91
full_1200_803,TUL066_2.JPG,0066,0.92
full_1200_804,TUL066_3.JPG,0066,0.92
full_1200_805,TUL067.JPG,0067,0.94
full_1200_806,TUL067_1.JPG,0067,0.95
full_1200_807,TUL067_2.JPG,0067,0.91
full_1200_808,TUL067_3.JPG,0067,0.89
full_1200_809,TUL067_4.JPG,0067,0.93
full_1200_810,TUL067_5.JPG,0067,0.94
full_1200_811,TUL068.JPG,0068,0.93
full_1200_812,TUL068_1.JPG,0068,0.92
full_1200_813,TUL068_2.JPG,0068,0.85
full_1200_814,TUL068_3.JPG,0068,0.91
full_1200_815,TUL068_4.JPG,0068,0.87
full_1200_816,TUL068_5.JPG,0068,0.9
full_1200_817,TUL068_6.JPG,0068,0.94
full_1200_818,TUL068_7.JPG,0068,0.93
full_1200_819,TUL069.JPG,0069,0.93
full_1200_820,TUL069_1.JPG,0069,0.91
full_1200_821,TUL070.JPG,0070,0.92
full_1200_822,TUL070_1.JPG,0070,0.91
full_1200_823,TUL070_2.JPG,0070,0.93
full_1200_824,TUL070_3.JPG,0070,0.91
full_1200_825,TUL070_4.JPG,0070,0.9
full_1200_826,TUL071.JPG,0071,0.92
full_1200_827,TUL071_1.JPG,0071,0.92
full_1200_828,TUL071_2.JPG,0071,0.94
full_1200_829,TUL071_3.JPG,0071,0.94
full_1200_830,TUL071_4.JPG,0071,0.94
full_1200_831,TUL071_5.JPG,0071,0.87
full_1200_832,TUL071_6.JPG,0071,0.89
full_1200_833,TUL072.JPG,0072,0.94
full_1200_834,TUL072_1.JPG,0072,0.93
full_1200_835,TUL072_2.JPG,0072,0.92
full_1200_836,TUL072_3.JPG,0072,0.93
full_1200_837,TUL072_4.JPG,0072,0.92
full_1200_838,TUL072_5.JPG,0072,0.91
full_1200_839,TUL073.JPG,0073,0.93
full_1200_840,TUL073_1.JPG,0073,0.93
full_1200_841,TUL073_2.JPG,0073,0.94
full_1200_842,TUL073_3.JPG,0073,0.96
full_1200_843,TUL074.JPG,0074,0.96
full_1200_844,TUL074_1.JPG,0074,0.93
full_1200_845,TUL075.JPG,0075,0.91
full_1200_846,TUL075_1.JPG,!TUL075_1.JPG,0.0
full_1200_847,TUL075_2.JPG,0126,0.52
full_1200_848,TUL075_3.JPG,!TUL075_3.JPG,0.0
full_1200_849,TUL076.JPG,0076,0.93
full_1200_850,TUL076_1.JPG,0009,0.93
full_1200_851,TUL076_2.JPG,0076,0.91
full_1200_852,TUL076_3.JPG,0076,0.9
full_1200_853,TUL077.JPG,0077,0.88
full_1200_854,TUL077_1.JPG,0077,0.9
full_1200_855,TUL078.JPG,0078,0.9
full_1200_856,TUL078_1.JPG,0078,0.94
full_1200_857,TUL078_2.JPG,0078,0.94
full_1200_858,TUL079.JPG,0079,0.91
full_1200_859,TUL079_1.JPG,0079,0.9
full_1200_860,TUL079_2.JPG,0079,0.85
full_1200_861,TUL080.JPG,0080,0.92
full_1200_862,TUL080_1.JPG,0080,0.91
full_1200_863,TUL081.JPG,0081,0.95
full_1200_864,TUL081_1.JPG,0081,0.96
full_1200_865,TUL081_2.JPG,0081,0.87
full_1200_866,TUL081_3.JPG,0081,0.92
full_1200_867,TUL082.JPG,0082,0.93
full_1200_868,TUL082_1.JPG,0082,0.92
full_1200_869,TUL082_2.JPG,0082,0.92
full_1200_870,TUL082_3.JPG,0082,0.94
full_1200_871,TUL082_4.JPG,0082,0.94
full_1200_872,TUL082_5.JPG,0082,0.93
full_1200_873,TUL082_6.JPG,0082,0.92
full_1200_874,TUL083.JPG,0083,0.94
full_1200_875,TUL083_1.JPG,0083,0.92
full_1200_876,TUL083_2.JPG,0083,0.95
full_1200_877,TUL083_3.JPG,0083,0.95
full_1200_878,TUL084.JPG,0084,0.94
full_1200_879,TUL084_1.JPG,0084,0.93
full_1200_880,TUL085.JPG,0085,0.9
full_1200_881,TUL085_1.JPG,0085,0.93
full_1200_882,TUL085_2.JPG,0085,0.94
full_1200_883,TUL086.JPG,0086,0.94
full_1200_884,TUL086_1.JPG,0086,0.94
full_1200_885,TUL086_2.JPG,0086,0.96
full_1200_886,TUL086_3.JPG,0086,0.89
full_1200_887,TUL086_4.JPG,0086,0.86
full_1200_888,TUL086_5.JPG,0086,0.8
full_1200_889,TUL086_6.JPG,0086,0.94
full_1200_890,TUL086_7.JPG,0086,0.88
full_1200_891,TUL087.JPG,0087,0.93
full_1200_892,TUL087_1.JPG,0087,0.93
full_1200_893,TUL087_2.JPG,0087,0.92
full_1200_894,TUL087_3.JPG,0087,0.92
full_1200_895,TUL087_4.JPG,0087,0.93
full_1200_896,TUL088.JPG,0088,0.93
full_1200_897,TUL089.JPG,0089,0.91
full_1200_898,TUL089_1.JPG,0089,0.91
full_1200_899,TUL089_2.JPG,0089,0.93
full_1200_900,TUL090.JPG,0090,0.89
full_1200_901,TUL090_1.JPG,0090,0.92
full_1200_902,TUL090_2.JPG,0090,0.89
full_1200_903,TUL090_3.JPG,0090,0.9
full_1200_904,TUL090_4.JPG,0090,0.91
full_1200_905,TUL090_5.JPG,0090,0.9
full_1200_906,TUL091.JPG,0091,0.94
full_1200_907,TUL091_1.JPG,0091,0.96
full_1200_908,TUL091_2.JPG,0091,0.92
full_1200_909,TUL091_3.JPG,0091,0.92
full_1200_910,TUL091_4.JPG,0091,0.94
full_1200_911,TUL091_5.JPG,0091,0.84
full_1200_912,TUL092.JPG,0092,0.94
full_1200_913,TUL093.JPG,0093,0.93
full_1200_914,TUL093_1.JPG,0093,0.93
full_1200_915,TUL094.JPG,0094,0.94
full_1200_916,TUL094_1.JPG,0094,0.95
full_1200_917,TUL094_2.JPG,0094,0.93
full_1200_918,TUL095.JPG,0095,0.86
full_1200_919,TUL095_1.JPG,0095,0.87
full_1200_920,TUL095_2.JPG,0095,0.94
full_1200_921,TUL095_3.JPG,0095,0.84
full_1200_922,TUL096.JPG,0096,0.94
full_1200_923,TUL096_1.JPG,0096,0.92
full_1200_924,TUL096_2.JPG,0096,0.85
full_1200_925,TUL097.JPG,0097,0.94
full_1200_926,TUL097_1.JPG,0097,0.94
full_1200_927,TUL098.JPG,0098,0.93
full_1200_928,TUL098_1.JPG,0098,0.95
full_1200_929,TUL099.JPG,0099,0.94
full_1200_930,TUL099_1.JPG,0099,0.81
full_1200_931,TUL100.JPG,0100,0.92
full_1200_932,TUL100_1.JPG,0100,0.94
full_1200_933,TUL100_2.JPG,0100,0.92
full_1200_934,TUL101.JPG,0101,0.84
full_1200_935,TUL101_1.JPG,0101,0.92
full_1200_936,TUL101_2.JPG,0101,0.93
full_1200_937,TUL102.JPG,0102,0.92
full_1200_938,TUL102_1.JPG,0102,0.93
full_1200_939,TUL103.JPG,0103,0.96
full_1200_940,TUL103_1.JPG,0103,0.92
full_1200_941,TUL103_2.JPG,0103,0.93
full_1200_942,TUL103_3.JPG,0103,0.91
full_1200_943,TUL103_4.JPG,0103,0.92
full_1200_944,TUL104.JPG,0104,0.95
full_1200_945,TUL104_1.JPG,0104,0.9
full_1200_946,TUL104_2.JPG,0104,0.94
full_1200_947,TUL104_3.JPG,0104,0.93
full_1200_948,TUL105.JPG,0105,0.75
full_1200_949,TUL105_1.JPG,0105,0.88
full_1200_950,TUL105_2.JPG,0105,0.89
full_1200_951,TUL800_1.JPG,!TUL800_1.JPG,0.92
full_1200_952,TUL800_6.JPG,0008,0.89
full_1200_953,TUL800_8.JPG,0800,0.93
full_1200_954,TUL801_1.JPG,0801,0.85
full_1200_955,TUL802_1.JPG,0002,0.92
full_1200_956,TUL803_1.JPG,0803,0.93
full_1200_957,TUL803_2.JPG,0803,0.95
full_1200_958,TUL803_3.JPG,0803,0.94
full_1200_959,TUL804_1.JPG,0804,0.95
full_1200_960,TUL804_3.JPG,8010,0.83
full_1200_961,TUL805_2.JPG,0805,0.92
full_1200_962,TUL806.JPG,0806,0.93
full_1200_963,TUL806_2.JPG,0806,0.92
full_1200_964,TUL807_1.JPG,0807,0.92
full_1200_965,TUL807_2.JPG,0827,0.91
full_1200_966,TUL807_4.JPG,0807,0.95
full_1200_967,TUL808_2.JPG,0808,0.92
full_1200_968,TUL808_3.JPG,0808,0.93
full_1200_969,TUL809_1.JPG,0809,0.89
full_1200_970,TUL809_3.JPG,0809,0.93
full_1200_971,TUL809_5.JPG,0809,0.93
full_1200_972,TUL809_7.JPG,0809,0.92
full_1200_973,TUL810_1.JPG,0810,0.92
full_1200_974,TUL810_10.JPG,0810,0.94
full_1200_975,TUL810_2.JPG,0810,0.94
full_1200_976,TUL810_4.JPG,0810,0.94
full_1200_977,TUL810_5.JPG,0810,0.92
full_1200_978,TUL810_6.JPG,!TUL810_6.JPG,0.0
full_1200_979,TUL810_7.JPG,0810,0.94
full_1200_980,TUL811_3.JPG,0811,0.93
full_1200_981,TUL812_1.JPG,0812,0.94
full_1200_982,TUL812_3.JPG,0812,0.93
full_1200_983,TUL812_4.JPG,0812,0.93
full_1200_984,TUL812_5.JPG,0812,0.94
full_1200_985,TUL813_1.JPG,0813,0.91
full_1200_986,TUL813_2.JPG,0813,0.95
full_1200_987,TUL814_1.JPG,0814,0.94
full_1200_988,TUL814_2.JPG,0814,0.92
full_1200_989,TUL814_3.JPG,0814,0.94
full_1200_990,TUL815_2.JPG,0815,0.91
full_1200_991,TUL815_3.JPG,0815,0.93
full_1200_992,TUL815_6.JPG,0815,0.95
full_1200_993,TUL816.JPG,!TUL816.JPG,0.69
full_1200_994,TUL816_1.JPG,0816,0.92
full_1200_995,TUL816_10.JPG,!TUL816_10.JPG,0.0
full_1200_996,TUL816_11.JPG,0816,0.95
full_1200_997,TUL816_12.JPG,0816,0.96
full_1200_998,TUL816_13.JPG,0816,0.96
full_1200_999,TUL816_15.JPG,!TUL816_15.JPG,0.0
full_1200_1000,TUL816_16.JPG,!TUL816_16.JPG,0.0
full_1200_1001,TUL816_19.JPG,!TUL816_19.JPG,0.0
full_1200_1002,TUL816_20.JPG,0816,0.96
full_1200_1003,TUL816_21.JPG,0086,0.89
full_1200_1004,TUL816_3.JPG,!TUL816_3.JPG,0.0
full_1200_1005,TUL816_7.JPG,!TUL816_7.JPG,0.0
full_1200_1006,TUL816_8.JPG,!TUL816_8.JPG,0.0
full_1200_1007,TUL817_1.JPG,0817,0.94
full_1200_1008,TUL818_2.JPG,!TUL818_2.JPG,0.78
full_1200_1009,TUL818_4.JPG,0818,0.95
full_1200_1010,TUL818_6.JPG,0818,0.95
full_1200_1011,TUL818_8.JPG,0818,0.95
full_1200_1012,TUL819_1.JPG,0819,0.92
full_1200_1013,TUL821_1.JPG,0821,0.95
full_1200_1014,TUL821_2.JPG,0082,0.95
full_1200_1015,TUL821_3.JPG,0082,0.92
full_1200_1016,TUL821_4.JPG,0821,0.95
full_1200_1017,TUL822_1.JPG,0822,0.91
full_1200_1018,TUL822_2.JPG,0822,0.92
full_1200_1019,TUL822_3.JPG,0822,0.92
full_1200_1020,TUL823_2.JPG,0921,0.53
full_1200_1021,TUL823_3.JPG,0823,0.95
full_1200_1022,TUL824_1.JPG,0824,0.94
full_1200_1023,TUL824_4.JPG,0824,0.95
full_1200_1024,TUL824_5.JPG,0824,0.93
full_1200_1025,TUL824_6.JPG,0824,0.94
full_1200_1026,TUL825_1.JPG,0825,0.93
full_1200_1027,TUL825_2.JPG,0825,0.9
full_1200_1028,TUL825_3.JPG,0825,0.91
full_1200_1029,TUL826_2.JPG,0826,0.87
full_1200_1030,TUL827.JPG,0827,0.92
full_1200_1031,TUL828_1.JPG,0828,0.94
full_1200_1032,TUL828_2.JPG,0828,0.92
full_1200_1033,TUL828_3.JPG,0828,0.95
full_1200_1034,TUL829.JPG,0829,0.92
full_1200_1035,TUL830_1.JPG,0830,0.93
full_1200_1036,TUL830_2.JPG,0830,0.95
full_1200_1037,TUL830_4.JPG,0830,0.93
full_1200_1038,TUL831.JPG,0831,0.94
full_1200_1039,TUL831_2.JPG,0831,0.94
full_1200_1040,TUL831_4.JPG,0831,0.95
full_1200_1041,TUL831_5.JPG,0831,0.94
full_1200_1042,TUL832_1.JPG,0832,0.95
full_1200_1043,TUL832_2.JPG,0832,0.93
full_1200_1044,TUL833_1.JPG,0833,0.9
full_1200_1045,TUL833_2.JPG,0833,0.91
full_1200_1046,TUL833_4.JPG,0833,0.97
full_1200_1047,TUL834_1.JPG,0834,0.95
full_1200_1048,TUL834_2.JPG,0834,0.93
full_1200_1049,TUL835.JPG,0835,0.95
full_1200_1050,TUL836_1.JPG,0836,0.95
full_1200_1051,TUL836_3.JPG,0836,0.91
full_1200_1052,TUL836_4.JPG,0099,0.45
full_1200_1053,TUL837_1.JPG,0837,0.93
full_1200_1054,TUL837_3.JPG,0837,0.95
full_1200_1055,TUL838_1.JPG,0838,0.92
full_1200_1056,TUL840_2.JPG,0822,0.89
full_1200_1057,TUL840_3.JPG,0840,0.88
full_1200_1058,TUL841_1.JPG,0841,0.9
full_1200_1059,TUL842.JPG,0842,0.8
full_1200_1060,TUL843_1.JPG,0843,0.95
full_1200_1061,TUL843_3.JPG,0084,0.96
full_1200_1062,TUL844_1.JPG,0004,0.77
full_1200_1063,TUL844_2.JPG,0084,0.91
full_1200_1064,TUL845_1.JPG,0845,0.95
full_1200_1065,TUL845_2.JPG,0845,0.95
full_1200_1066,TUL846_1.JPG,0046,0.37
full_1200_1067,TUL847_1.JPG,0847,0.95
full_1200_1068,TUL848_1.JPG,0848,0.94
full_1200_1069,TUL848_3.JPG,0848,0.94
full_1200_1070,TUL848_5.JPG,0848,0.94
full_1200_1071,TUL848_6.JPG,0848,0.94
full_1200_1072,TUL848_7.JPG,0848,0.95
full_1200_1073,TUL849_1.JPG,0849,0.94
full_1200_1074,TUL849_2.JPG,0849,0.9
full_1200_1075,TUL849_3.JPG,0849,0.94
full_1200_1076,TUL849_4.JPG,0849,0.92
full_1200_1077,TUL850_1.JPG,0850,0.88
full_1200_1078,TUL850_3.JPG,0085,0.86
full_1200_1079,TUL850_4.JPG,0850,0.91
full_1200_1080,TUL851 _2.JPG,0851,0.91
full_1200_1081,TUL851 _3.JPG,!TUL851 _3.JPG,0.0
